COMBINATION_ID,MAX_CONC_B,MAX_CONC_A,IC50_B,H_B,Einf_B,IC50_A,H_A,Einf_A,SUM_SYN_ANT_LOEWE,SUM_SYN_ANT_BLISS,SUM_SYN_ANT_HSA
MK-8776.TOPOTECAN,4.0,1.0,0.6852784955,2.138703822,58.10458614,0.0960087485,1.5567687935,15.397024005,11.152704705,2.456429767,16.595218695
MK-8776.VINBLASTINE,4.0,0.04,0.5695402215,2.270118758,49.26289707,0.01415977,1.9087370165,6.24505801,2.1263201425,-0.595014624,10.158493435
MK-8776.VINORELBINE,4.0,0.04,0.6852784955,2.2229497765,58.10458614,0.0036266855,2.0703352485,30.441290185,1.0928600235,-4.017289659,11.7118326695
MK-8776.ZOLINZA,4.0,4.0,0.571408754,2.267968461,51.32875537,1.425944926,2.561759031,8.835611116,10.23600478,14.00038955,21.233433
MRK-003.OXALIPLATIN,20.0,10.0,7.515811457,1.9123831345,35.02556152,8.738486157,2.5208149785,57.19965111,-16.64633983,-16.066842845,-10.229746985
MRK-003.PACLITAXEL,0.04,10.0,0.0029577245,1.9214077295,21.322628125,5.849725802,3.966245775,58.42809762,7.3348435345,7.5114897345,19.054917025
MRK-003.PD325901,0.1,10.0,0.008272569,1.116343238,58.60727779,6.087990282,2.062987943,56.25537704,10.314518335,2.7249015695,13.429090145
MRK-003.SN-38,0.005,10.0,0.001837828,1.915651873,38.263339315,5.0599239775,2.9615970375,56.25537704,11.13212879,13.351044725,20.94683074
MRK-003.SORAFENIB,20.0,10.0,10.60554087,3.415937349,0.0,7.476972314,2.081095091,57.16340082,12.99004435,15.15329268,18.99721417
MRK-003.SUNITINIB,5.0,10.0,3.947476147,2.876331377,14.540884225,6.087990282,2.081523873,57.19965111,10.337289507,11.1067973675,15.855409355
MRK-003.TEMOZOLOMIDE,250.0,10.0,12.875828815,1.543331485,88.115246335,5.549997435,2.081523873,58.42809762,-1.5828062015,-1.5828062015,1.258555789
MRK-003.TOPOTECAN,1.0,10.0,0.079859844,1.551876047,15.1647899,5.610753619,1.871427734,57.16340082,9.356406795,0.659365657,12.24460772
MRK-003.VINBLASTINE,0.04,10.0,0.014560195,1.9087370165,6.24505801,7.0210996295,2.062987943,53.360687365,33.23299851,35.175071675,43.99738778
MRK-003.VINORELBINE,0.04,10.0,0.002929515,2.396976497,24.3292413,5.610753619,2.044880795,55.34735326,-4.324948821,-8.79005571,8.99036214
MRK-003.ZOLINZA,4.0,10.0,1.3888546565,2.6386900875,9.7336877165,6.087990282,2.062987943,53.360687365,4.7610308885,11.85494625,16.94443999
OXALIPLATIN.PD325901,20.0,0.1,7.515811457,1.97155038,35.02556152,0.0077520985,1.1590399455,50.31181828,-4.133287819,-18.816649415,-0.051310763
OXALIPLATIN.SORAFENIB,20.0,20.0,10.60554087,3.567795377,1.420951089,6.660258437,1.867623614,32.94666358,-9.532772413,-6.172717371,1.180803589
OXALIPLATIN.SUNITINIB,20.0,5.0,6.983790019,1.97155038,37.20048134,3.6125383015,2.815525363,20.53141777,-6.857230126,-4.148846682,1.967838666
OXALIPLATIN.TEMOZOLOMIDE,20.0,250.0,6.660258437,1.980106362,37.29650322,12.91737117,1.911993368,88.59101696,-16.28448646,-23.04523436,-11.27266309
OXALIPLATIN.ZOLINZA,20.0,4.0,6.6938247175,1.8203684245,38.034992805,1.4387520745,2.244176801,11.043414145,-1.457666385,5.908239025,14.457131815
PACLITAXEL.PD325901,0.1,0.04,0.008145249,1.140047562,37.34807066,0.002841406,1.771879853,24.57451934,-0.167583602,-13.98000018,8.059553062
PACLITAXEL.SORAFENIB,20.0,0.04,10.67213935,3.415937349,0.0,0.002841406,2.106008008,24.57451934,-7.782224432,-0.169536594,8.449756504
PACLITAXEL.SUNITINIB,5.0,0.04,4.233852473,2.4306206865,19.306024705,0.002995935,1.9214077295,26.64796565,-0.5381546155,0.366500947,10.060668995
PACLITAXEL.TEMOZOLOMIDE,250.0,0.04,13.913843475,1.708443728,88.71169836,0.0033647455,1.931930139,29.11287831,-3.071908947,-12.094328465,1.6943663615
PACLITAXEL.ZOLINZA,4.0,0.04,1.4387520745,2.611475541,12.25391895,0.0029577245,2.0814580155,24.593465755,-4.341630872,6.8207110935,16.939791695
PD325901.SN-38,0.005,0.1,0.0022006305,2.093948374,36.6674657,0.0114793995,1.141512311,54.12282182,-0.297164158,-3.173573627,6.2768303025
PD325901.SORAFENIB,20.0,0.1,9.01409606,3.144624821,0.0,0.006661204,1.175102831,37.34807066,13.29765676,9.958179172,20.70939667
PD325901.SUNITINIB,0.1,5.0,0.00680002,1.1650339745,42.93713895,3.6125383015,2.6987046325,15.19703864,13.78530691,6.659618695,18.88821497
PD325901.TEMOZOLOMIDE,0.1,250.0,0.0114793995,1.076813325,51.330243845,20.128304075,1.825226318,81.386955805,-1.947309587,-9.134625032,2.2951943035
PD325901.TOPOTECAN,1.0,0.1,0.079038019,1.669682608,14.96424698,0.00918619,1.140047562,49.30395914,8.618376222,-8.07264328,12.25342005
PD325901.VINBLASTINE,0.1,0.04,0.0086657195,1.076813325,70.163348695,0.014560195,2.068536681,5.3968849055,6.63992742,0.0322323055,14.88681823
PD325901.VINORELBINE,0.1,0.04,0.00918619,1.026539857,53.35652855,0.002402159,2.40350708,23.01147435,-17.9485421,-29.03685744,-4.537927226
PD325901.ZOLINZA,0.1,4.0,0.006661204,1.14297706,38.60716989,1.427083169,2.190176039,8.835611116,-1.587929742,-7.788398223,4.703169119
SN-38.SORAFENIB,20.0,0.005,9.858179869,3.187850242,0.0,0.00221806,1.845477558,34.44719259,3.731274471,9.905834649,16.21153816
SN-38.SUNITINIB,0.005,5.0,0.00221806,1.985826188,39.20976032,3.824096718,3.504056294,19.96217912,8.264510125,15.11002073,17.99436231
SN-38.TEMOZOLOMIDE,0.005,250.0,0.0022006305,2.0272959685,33.561604815,13.913843475,1.825226318,87.994564935,-6.984392551,-7.443246267,-0.410196861
SN-38.ZOLINZA,0.005,4.0,0.001896662,1.845477558,32.40505507,1.427083169,3.438020721,14.29115968,5.099998007,15.57772249,20.77948213
SORAFENIB.SUNITINIB,20.0,5.0,9.01409606,3.187850242,0.978913795,3.250313434,2.080422976,21.10065642,-2.938145096,2.885559675,8.128742673
SORAFENIB.TEMOZOLOMIDE,20.0,250.0,10.60554087,3.144624821,0.0,17.13860709,2.22316407,83.38071628,2.474787036,5.467632272,10.23761498
SORAFENIB.TOPOTECAN,20.0,1.0,10.2318603695,2.9362036965,0.4894568975,0.087380082,1.5908721515,15.06451844,-0.6719971605,0.805555558,13.271867905
SORAFENIB.VINBLASTINE,20.0,0.04,9.01409606,3.144624821,0.978913795,0.013918679,2.003887106,8.285649094,8.918145091,14.737343,23.35252675
SORAFENIB.VINORELBINE,20.0,0.04,10.67213935,3.187850242,0.0,0.003740347,1.90221198,27.55534554,-4.788988392,0.63921138,11.05612923
SORAFENIB.ZOLINZA,20.0,4.0,9.858179869,3.415937349,0.0,1.557271976,2.298177563,8.835611116,-6.24710064,4.777091509,10.03258978
SUNITINIB.TEMOZOLOMIDE,250.0,5.0,12.875828815,1.825226318,87.5621823,4.055449958,2.8609116935,24.61204921,7.64763046,7.0688406565,11.01790603
SUNITINIB.TOPOTECAN,1.0,5.0,0.0891755955,1.5908721515,14.63936868,3.8438915415,2.348506922,22.888288555,-6.77881653,-8.416875096,0.910850722
SUNITINIB.VINBLASTINE,5.0,0.04,4.39684937,2.616590868,10.43189816,0.014400861,2.007607133,5.987402036,2.680922961,7.303986319,14.29137128
SUNITINIB.VINORELBINE,5.0,0.04,3.332637087,2.780818397,21.10065642,0.003226462,2.238458517,28.24560292,2.26675378,-0.248918813,8.130874903
SUNITINIB.ZOLINZA,5.0,4.0,3.824096718,2.871591058,18.64987029,1.352610539,2.661192051,10.78345345,-2.241799551,6.153324166,10.94880907
TEMOZOLOMIDE.TOPOTECAN,1.0,250.0,0.079038019,1.689128728,15.1647899,23.11800106,1.911993368,83.38071628,2.166931638,-0.714761152,5.393808453
TEMOZOLOMIDE.VINBLASTINE,250.0,0.04,20.128304075,2.46697276,82.842590085,0.01415977,1.9087370165,6.24505801,-33.32636705,-30.096076775,-22.494885935
TEMOZOLOMIDE.VINORELBINE,250.0,0.04,13.913843475,2.46697276,86.845048875,0.003619608,2.0160213265,27.90047423,-17.27392129,-19.31626404,-7.4340975875
TEMOZOLOMIDE.ZOLINZA,250.0,4.0,12.91737117,1.738459268,88.59101696,1.425944926,2.190176039,8.835611116,11.71498725,10.07275745,15.16470771
TOPOTECAN.ZOLINZA,1.0,4.0,0.076624167,1.6375586875,15.363705455,1.4099418055,2.240098877,12.788793445,5.435462112,4.2826680655,20.055505785
VINBLASTINE.ZOLINZA,4.0,0.04,1.425944926,2.561759031,6.105522043,0.013918679,1.813586927,5.987402036,-1.525871078,12.74684876,22.13313391
VINORELBINE.ZOLINZA,4.0,0.04,1.4265140475,2.244176801,9.809532283,0.0033626655,2.0160213265,27.90047423,-13.46679472,-3.3205713635,10.1317233835
