,CELL_LINE_mean,CELL_LINE_median,COMPOUND_A_mean,COMPOUND_A_median,COMBINATION_ID_mean,COMBINATION_ID_median,CELL_LINE_COMPOUND_A_mean,CELL_LINE_COMPOUND_A_median
12693,1.9373531548,2.338132247,11.2422011695,12.607391822,4.64259875838,7.195068142,1.72117553915,-0.675754399
5304,3.08102136649,2.987977001,2.93202008611,0.521082804,-0.533579739619,-4.705480132,-13.3299703676,-25.963378588
17464,4.27950945649,2.767635518,6.76541471249,9.10947645,9.48562349904,10.0930624685,11.1498873324,11.8416226015
16949,4.38859879502,4.16777977,15.4911634711,11.3028662295,0.955996590556,1.106205493,39.8472601496,36.490321608
14622,4.44570270266,4.369908838,8.09487137392,7.771503781,6.71069155061,7.547509399,16.9417254388,18.4445691125
19934,3.28899342444,3.109889877,11.4623751645,11.367425129,-0.268323013,-0.43585877,15.7294819475,1.0763983265
18035,6.62936750103,5.881891471,27.1849058497,27.619623185,31.914995879,25.132353365,27.4237391529,18.848621679
10634,1.82705168214,1.005401168,8.33704632398,9.803169408,7.55689981165,6.01025874,-16.0825178933,-15.300483482
11805,-4.74695349039,-0.218869226,6.44206382793,6.484428598,15.0094139568,15.61011364,-6.5955364291,-2.9621589495
11275,-0.551025542248,1.6047392,13.8387816868,12.3943657335,9.29454567367,6.63992742,-1.72885910225,-3.0063913675
10452,1.82705168214,1.005401168,16.9489931352,16.790678923,12.090852471,9.294464815,12.2649542274,5.173908873
111,6.85457036193,5.57039376,20.2251915875,19.3146094186,33.8346495401,32.24515006,30.9712372975,27.1405843316
9072,5.22814907377,4.655307064,17.2944485341,16.517722092,0.369644262321,0.823845053,10.8440302397,8.0490098355
17813,6.62936750103,5.881891471,12.4013973348,12.541030306,2.13569028464,4.106344679,12.8349638721,10.1180966125
20228,4.31498569306,4.285537662,13.5225688646,13.2212303575,-5.742847967,-6.065359862,10.591715413,21.4996376615
8589,4.15463741662,1.9484619455,13.7173332143,14.699642339,-3.24653132891,-4.038762817,23.019999577,26.0827470695
11066,-0.551025542248,1.6047392,7.33498717004,6.818338141,2.34222278842,0.02353468,-19.7074436535,-23.390612698
3876,9.01571872344,6.249504669,7.44413678137,6.432054953,2.12216885037,0.423608041,7.3361389968,1.818706845
3802,9.01571872344,6.249504669,11.5481429904,10.2671475935,7.2820079429,8.032208965,25.735155319,20.020408539
20988,4.73940872884,3.996830654,6.55770411985,5.855080167,-0.123171935522,0.692991326,4.58664477258,3.651635701
18750,4.43922191963,3.589359821,11.4381510206,8.8680974765,13.6891128204,9.356406795,13.5608242898,8.104090811
20280,4.31498569306,4.285537662,19.3617815241,18.204899768,14.1670301701,12.43042894,22.7935412376,21.6853078325
19033,1.04909560655,1.8113466365,-1.66141113439,-2.150109251,-14.4187771437,-17.92426597,-89.0796086853,-20.7765416435
5894,6.89882816312,7.092524496,14.9607005149,14.1081591645,1.65261005663,0.352653245,34.1730551712,32.68915541
15662,8.71211425932,6.825018632,19.8887404622,20.40657446,9.48893822323,12.098605965,25.5729937025,20.283499583
16787,4.38859879502,4.16777977,7.65082910289,12.921031034,-5.25476215537,-3.5104576,29.008872001,27.497574516
11688,-4.74695349039,-0.218869226,10.4595059299,11.8019769835,2.32893629277,2.643088013,3.5847949158,8.42482685807
1167,7.18502253668,5.740675769,20.9629660508,21.506234528,22.0373641914,23.984159235,27.11314905,24.8048604455
14689,4.44570270266,4.369908838,19.8485935675,16.975353672,15.6889454931,15.24465083,38.528626137,17.5687955245
867,7.18502253668,5.740675769,6.76541471249,9.10947645,9.48562349904,10.0930624685,14.2268181201,8.317563588
20279,4.31498569306,4.285537662,11.7706184026,10.367087907,7.71314797812,7.1825327195,11.9704418607,15.5149814425
8988,5.22814907377,4.655307064,12.5110738409,13.2392862985,-4.1019523815,-1.227367786,15.4101267787,14.3631925365
17050,4.38859879502,4.16777977,1.22151605628,2.853920677,-2.56915537304,-0.826508396,21.275878635,21.275878635
14982,9.72315989101,9.6342076655,11.0341810469,10.502867845,11.426210932,9.4740625535,23.8709193321,26.0686534245
177,6.85457036193,5.57039376,8.58503368255,13.0427274465,-3.55158268564,-0.648562418,-2.9103165504,-7.98998157
20373,4.31498569306,4.285537662,16.6116140161,15.6270969555,10.8213650726,11.70493641,4.72298573155,15.27707035
15988,8.71211425932,6.825018632,-0.63685669781,0.773602315,-12.2573354946,-8.992319146,-5.35434902593,-5.3053432805
8495,4.15463741662,1.9484619455,6.46870132269,7.8112911305,-1.00118426212,0.373024445,-1.27425714859,-1.041910699
17158,4.38859879502,4.16777977,-4.6228378982,0.3764175715,-8.45414355629,-5.287566606,10.8101207864,10.460546721
9318,5.22814907377,4.655307064,7.12111320907,5.976523077,11.5151403006,11.13212879,5.34159163222,4.593918725
12651,1.9373531548,2.338132247,10.4546825231,8.208475874,8.22895516637,7.4265461215,3.42133634613,-0.0583780805
18923,4.43922191963,3.589359821,-4.73251440432,-0.321838421,-8.72513191333,-8.2440748455,11.935423745,12.378932996
4063,9.01571872344,6.249504669,5.57372422213,6.34055885357,-15.2574102528,-3.00209309,26.1063475718,17.9156919816
6559,-0.163276863626,2.265196999,7.81440333862,8.313507981,0.614807226182,1.291720606,2.18813047513,3.168754483
10993,-0.551025542248,1.6047392,18.0797801211,17.410256286,19.9999155637,18.16977891,34.0180343141,31.587211355
9163,5.22814907377,4.655307064,24.0332785203,23.0743747,22.334846673,22.611029285,17.2126709845,14.82402656
5450,6.89882816312,7.092524496,2.07618531689,2.740062546,0.92972993985,-6.6221772585,37.569708848,38.99349663
9628,5.23592990352,3.709561333,13.8175665986,13.8459934935,4.24746633261,2.149227664,7.12123724157,7.408091741
5881,6.89882816312,7.092524496,0.781379923565,-1.5458885965,3.67310145126,3.731274471,19.3995879327,17.751668092
14771,4.44570270266,4.369908838,12.5497837643,10.1490297685,-0.138373156125,-1.947309587,7.54715265538,15.17166586
5948,6.89882816312,7.092524496,10.105042035,10.440726121,-1.46479217248,-1.525871078,11.5635991879,5.653586583
20249,4.31498569306,4.285537662,14.589090749,14.305386998,7.31491231841,3.2207835905,29.0359776962,27.1496764685
17457,4.27950945649,2.767635518,18.0797801211,17.410256286,19.9999155637,18.16977891,15.0630930256,11.730696423
9838,5.23592990352,3.709561333,21.220968002,20.1230134115,10.4965076355,10.477678002,50.6200225163,45.272892045
6583,4.72914776925,4.3960896255,6.75216610305,10.872787641,-2.97823384233,2.305448289,18.4445336978,17.73853227
19126,1.04909560655,1.8113466365,13.3576210686,17.104318135,20.159319688,17.80691194,-72.5035188016,-73.5809931455
11397,-4.74695349039,-0.218869226,8.70029420361,7.3645952945,5.91192042408,4.127096233,-7.25711075681,-8.6946894945
10497,1.82705168214,1.005401168,13.7380387906,12.0261409315,8.22792731931,10.314518335,8.53473411753,8.844792875
16793,4.38859879502,4.16777977,21.478113884,23.436336084,19.6171319661,31.36329959,29.4744019097,21.664461111
3645,9.01571872344,6.249504669,15.7896067016,13.4634502465,9.71499641357,9.22608002,37.9898683985,35.411203915
16971,4.38859879502,4.16777977,13.2441102255,12.0311756075,16.4922442122,15.12763954,13.9930679884,15.926344051
9329,5.22814907377,4.655307064,5.22625350491,8.68993194,7.45662890336,8.0724625905,17.2650863837,17.8500541655
45,6.85457036193,5.57039376,5.20749725667,3.2511054205,-4.31084691244,-4.216930484,19.9378376396,12.42088153
1609,12.6391440737,10.073495515,-0.765565657021,0.945042950567,-1.40810406532,1.958927174,-3.78898197314,-3.86614266443
1720,12.6391440737,10.073495515,9.50373773123,9.908222048,-3.51040719109,-0.92321784,47.6488840285,43.9853775435
347,6.85457036193,5.57039376,18.3894200592,12.7285108625,13.9100093744,14.44204564,15.4383588762,18.238138322
11584,-4.74695349039,-0.218869226,9.97973676305,9.809470542,11.2989635145,8.857382097,-8.6967960647,-9.172943552
13803,1.3547021509,2.162119874,12.6850945481,12.021805636,-3.2674046667,-4.539023522,-11.6223437502,-5.1191176875
650,7.18502253668,5.740675769,8.66380088353,7.650858509,-3.61773446364,-7.9023384345,12.2301204953,3.945696179
9255,5.22814907377,4.655307064,21.220968002,20.1230134115,10.4965076355,10.477678002,20.5187340622,22.3307254775
1398,12.6391440737,10.073495515,14.0123309483,15.324405475,1.98201020388,2.0404571505,29.6238006986,29.6022872015
17956,6.62936750103,5.881891471,8.58503368255,13.0427274465,-3.55158268564,-0.648562418,11.430521426,12.8918673126
9215,5.22814907377,4.655307064,6.86089733432,7.383555361,0.762280037179,1.6082653975,9.08628439778,5.002791628
6193,-0.163276863626,2.265196999,11.0542144254,10.2721822695,0.276889099476,0.339723958,-21.7700393353,1.0466644005
14739,4.44570270266,4.369908838,11.2418916396,13.757264128,14.1130858976,12.78862052,11.3414612802,12.1469868435
11711,-4.74695349039,-0.218869226,11.205664193,8.884741249,0.4006444242,-1.5828062015,-17.5146301434,-7.9371047235
9699,5.23592990352,3.709561333,6.98824906401,7.2378336695,-16.5593773673,-14.642718685,-46.5671610675,-21.47726691
22031,5.94598722522,8.168204728,9.12586880959,7.375955506,-3.05848259356,-2.616571278,14.4453959474,15.445936667
6317,-0.163276863626,2.265196999,13.9668644231,12.6359645545,13.6306222992,15.05754606,-22.1401173551,-0.7726174055
16244,0.734227777422,2.73255688,14.1220074545,16.0226614675,9.50953251408,9.696861622,2.25241867656,3.81575621
5211,3.08102136649,2.987977001,11.7152538767,9.973193872,-6.60230024539,-4.9610396235,12.8818524283,8.500521835
10051,5.23592990352,3.709561333,11.2925656123,9.32901667907,14.415004489,11.152704705,16.3358033641,16.2165532516
18699,4.43922191963,3.589359821,24.0753403289,22.800374568,11.9838404705,9.630066475,26.2893308325,27.072326668
9344,5.22814907377,4.655307064,6.90661634767,5.894392618,-5.49128416268,-5.750498762,7.49900262283,7.6722449135
3898,9.01571872344,6.249504669,7.24441250101,7.501697198,8.80307892246,10.6277668375,7.71846389286,4.358621397
16955,4.38859879502,4.16777977,10.3498294238,11.103720991,3.01626468829,2.840448922,15.3518373858,11.907740943
16908,4.38859879502,4.16777977,11.3506228708,10.268031848,6.76959170165,6.432199875,15.6588139382,8.439952446
18896,4.43922191963,3.589359821,4.86593090749,1.3623295755,5.41956063709,2.474787036,14.9348411376,14.1062958755
20955,4.73940872884,3.996830654,26.7200899219,25.791506969,22.0403822471,21.18004685,29.8904241451,23.0143800885
18174,6.62936750103,5.881891471,5.70525129343,7.082152688,6.34145579243,5.236595322,14.1701465814,20.2084869455
1068,7.18502253668,5.740675769,4.53105460413,4.002528488,-4.20985537712,-3.071908947,-1.5525478148,-5.857834003
22253,5.94598722522,8.168204728,11.4381510206,8.8680974765,13.6891128204,9.356406795,25.6008968363,18.7642024785
591,6.85457036193,5.57039376,4.73149312858,5.287171984,2.64354948484,5.099998007,-1.0586230202,-3.87555201
15204,9.72315989101,9.6342076655,10.155065074,9.6253090095,-2.46918766196,-2.224569659,21.3411373207,23.349868299
15551,8.71211425932,6.825018632,11.8716553633,11.7022925665,5.56948019517,6.334373263,22.8924987236,21.995738956
20876,4.73940872884,3.996830654,7.95259483074,7.822231531,-3.16240725045,-3.322072678,1.54743440098,2.62256327
5221,3.08102136649,2.987977001,4.64474157302,8.404711707,11.4990006609,10.24483048,11.8995155813,8.605506023
2379,5.10670505239,5.3455657275,9.8587137305,10.5334205216,13.4142778982,10.23600478,-19.6003681944,-14.7793106184
817,7.18502253668,5.740675769,19.4239245344,18.578458244,12.3603430047,14.347660255,27.3420569933,24.62567279
8731,4.15463741662,1.9484619455,14.1105095086,12.838835969,10.0431108291,10.337289507,10.5660272998,7.330487138
22314,5.94598722522,8.168204728,9.22994973136,9.563267105,-0.527426053875,-2.161905247,24.2311866938,27.90114349
7058,4.72914776925,4.3960896255,18.0545437559,15.368709775,18.9167762611,20.08135478,3.64485689306,-2.3134821325
20912,4.73940872884,3.996830654,14.0363431375,14.426896638,0.0723206662381,2.110711329,11.9297717469,13.5233056585
9546,5.23592990352,3.709561333,12.9882877626,13.55028083,3.70981164067,5.48351446,-4.27414739047,5.188388437
16808,4.38859879502,4.16777977,18.1808811956,17.094696878,9.44840196732,9.688260517,-1.29102654682,-7.918751958
9966,5.23592990352,3.709561333,9.22994973136,9.563267105,-0.527426053875,-2.161905247,11.3969280839,14.367309154
11201,-0.551025542248,1.6047392,6.44206382793,6.484428598,15.0094139568,15.61011364,-112.730245177,-41.905807138
8678,4.15463741662,1.9484619455,10.2480555478,12.285069518,8.14563621539,7.960715726,2.03608799267,1.7030088465
9457,5.22814907377,4.655307064,11.9284183905,9.489530196,-2.31994346127,-2.356307753,9.25890947856,8.510083988
10470,1.82705168214,1.005401168,18.947467098,15.702619318,16.157954442,16.16433126,13.1969147934,15.782777699
17720,4.27950945649,2.767635518,20.471519892,19.221915018,6.40881232939,6.9619954465,-1.21421232876,-0.472757461
501,6.85457036193,5.57039376,14.8332637061,13.443624916,2.99743274428,3.578617377,8.2313443222,-3.7074227395
1220,12.6391440737,10.073495515,6.1718430234,3.835503282,-8.40081396195,-4.60157662,38.7995183861,33.97623439
13745,1.3547021509,2.162119874,4.6046364971,6.2691545585,1.24259357441,1.083449748,-7.75522141755,-7.8046321475
6724,4.72914776925,4.3960896255,16.3799723885,14.863004363,14.9803734912,13.52825008,26.8563500599,19.16611042
15556,8.71211425932,6.825018632,17.5021591267,19.772118375,29.6656247717,27.14090218,21.4935903593,21.6270026955
9845,5.23592990352,3.709561333,14.5882297969,13.295464127,-0.10187290548,0.702131824,29.2886653337,18.865813452
9299,5.22814907377,4.655307064,9.31759075759,8.425884288,3.723822012,4.842642798,6.21794546151,5.306293239
19350,1.04909560655,1.8113466365,11.7573728985,11.992188265,4.00651120438,4.6035271225,-1.22134834632,3.72529497
10526,1.82705168214,1.005401168,9.81146166325,9.848487338,5.65319123113,5.9984341315,4.11979757667,9.15897297
392,6.85457036193,5.57039376,-0.17877273296,-0.592154664,-3.41227952568,-2.740989064,39.4995252304,49.34482029
5306,3.08102136649,2.987977001,9.27125090364,9.9248658205,-2.79798691033,1.944412313,-5.36447877464,-12.290440411
14133,1.3547021509,2.162119874,13.6961674069,13.971477455,19.9588076515,23.75313006,8.04761864268,5.40807402
19796,3.28899342444,3.109889877,10.4886169996,9.572444425,24.1406867379,21.14972784,-58.8955986165,-67.7267345285
18148,6.62936750103,5.881891471,6.05418593374,3.2394407385,10.4753937756,12.99004435,6.9350062925,4.8013267835
5122,3.08102136649,2.987977001,24.0753403289,22.800374568,11.9838404705,9.630066475,15.4042833073,19.159618221
6634,4.72914776925,4.3960896255,0.28731147662,2.7322242645,-0.730315962429,-1.38137147,12.6441862841,12.517173165
22297,5.94598722522,8.168204728,-6.40166649552,-4.06417947,-15.2181205334,-13.20711855,-8.68507599797,-17.675125601
14694,4.44570270266,4.369908838,6.32510441578,5.609172385,-2.807983236,-4.5964640865,12.9798368493,5.028722737
15836,8.71211425932,6.825018632,20.4301054994,17.260573905,11.521846511,9.715604452,26.118849347,27.235457006
9680,5.23592990352,3.709561333,11.7706184026,10.367087907,7.71314797812,7.1825327195,-3.17803368268,9.36979071
507,6.85457036193,5.57039376,7.77077622307,5.3164242955,-3.2791099099,-2.938145096,10.0354508964,4.3241659805
135,6.85457036193,5.57039376,8.12933573134,6.548773125,-8.38621816014,-5.2016756385,10.9468883946,2.3369428235
17335,4.27950945649,2.767635518,6.35902481657,7.113035138,3.45354107057,4.95801153,4.4287708013,9.300542772
6074,-0.163276863626,2.265196999,6.50314088431,6.38820518207,10.4439978301,9.183345575,5.18659938649,8.52945421657
144,6.85457036193,5.57039376,6.46870132269,7.8112911305,-1.00118426212,0.373024445,16.7444693591,16.619008273
2277,5.10670505239,5.3455657275,6.97552780082,6.43744227957,3.52357201619,2.263588642,6.36159886909,5.44398618957
203,6.85457036193,5.57039376,22.5392575446,18.491929198,9.21454642955,9.711641254,10.3202674947,8.1814309815
8702,4.15463741662,1.9484619455,10.3498294238,11.103720991,3.01626468829,2.840448922,6.55341736767,7.2471202135
19600,3.28899342444,3.109889877,8.66380088353,7.650858509,-3.61773446364,-7.9023384345,-3.70180416894,-5.0616920805
346,6.85457036193,5.57039376,19.4563473345,15.465593201,11.5594343353,9.642800555,14.5701402442,17.36991969
7094,4.72914776925,4.3960896255,8.33704632398,9.803169408,7.55689981165,6.01025874,13.1295797201,9.474536618
5714,6.89882816312,7.092524496,14.5882297969,13.295464127,-0.10187290548,0.702131824,33.782924865,24.33947481
20754,4.73940872884,3.996830654,18.2778068487,17.623199291,4.65798184014,5.4921304,4.89727872122,3.093176891
20284,4.31498569306,4.285537662,8.25752920379,7.23208576157,14.3135897246,12.49093087,9.87529843009,5.65784633407
19028,1.04909560655,1.8113466365,3.97468970411,2.85911316957,-19.9066944683,-8.956837005,-25.4317651692,-4.62319606893
10847,-0.551025542248,1.6047392,17.2944485341,16.517722092,0.369644262321,0.823845053,-5.6787395716,-12.2786516
3669,9.01571872344,6.249504669,-1.62491781431,-2.4363724655,-4.27126851204,-4.978933193,23.2560144941,22.7959006565
11911,-4.74695349039,-0.218869226,7.81440333862,8.313507981,0.614807226182,1.291720606,4.5357094229,3.771613493
2060,5.10670505239,5.3455657275,17.0128528458,14.6731739475,13.8216323506,11.53193563,37.8486588566,37.8288305375
17314,4.27950945649,2.767635518,7.27350096212,8.767752867,-4.99318283365,-1.02415617,14.4295725532,12.30965457
14540,4.44570270266,4.369908838,13.0015363721,11.786969639,3.61443131681,3.283500917,12.9932033372,16.7709888845
7118,4.72914776925,4.3960896255,14.5462300265,12.567386529,-1.30001350932,0.427360052,18.4780119308,10.051902844
5067,3.08102136649,2.987977001,3.88883965483,3.3564818585,5.9896999554,3.450954946,3.19060192971,3.810619813
22124,5.94598722522,8.168204728,28.0966571353,23.846843884,24.455349338,21.19712188,33.4511913969,42.10550475
19441,1.04909560655,1.8113466365,4.11977264439,4.27956531,-4.65609107038,-4.316082667,-40.2299251,-40.2299251
3614,9.01571872344,6.249504669,10.3435381696,10.559148429,5.10998518364,3.69492843,15.6745716547,15.5333616695
10549,1.82705168214,1.005401168,-6.40166649552,-4.06417947,-15.2181205334,-13.20711855,-16.104746829,-13.377666727
15163,9.72315989101,9.6342076655,24.2027771376,23.4649088165,21.9899376645,17.91527226,42.1719233757,32.90183655
2235,5.10670505239,5.3455657275,8.85747901336,8.7505720675,5.64660255241,3.760319742,26.6139052306,19.91263087
5851,6.89882816312,7.092524496,11.8036255012,13.066265503,2.82833550624,3.428934218,38.30890281,31.1394183
5331,3.08102136649,2.987977001,10.5602488261,12.1702017855,-7.95597287021,-7.552653275,-5.70382770938,-4.546049068
256,6.85457036193,5.57039376,21.3084963359,22.5374542,6.06986164832,6.223000449,41.3416201873,30.495637765
5832,6.89882816312,7.092524496,18.4720263541,18.920016757,13.7300333724,12.564528215,28.0387550287,28.3517712525
17627,4.27950945649,2.767635518,8.85747901336,8.7505720675,5.64660255241,3.760319742,-18.9731613223,-12.970606662
13247,12.1447419829,11.37988951,9.74723418337,8.0354550785,1.81486244815,4.7249969875,17.7054933866,12.6922858655
15511,8.71211425932,6.825018632,-1.15253089781,-2.387135368,-1.47976067289,-3.047245302,21.3433899149,15.498607689
9045,5.22814907377,4.655307064,13.8175665986,13.8459934935,4.24746633261,2.149227664,10.0554494669,11.1332702165
6732,4.72914776925,4.3960896255,20.7383487375,16.260236683,11.5506862443,10.968983475,17.9177354079,14.7809111875
758,7.18502253668,5.740675769,14.1821491421,16.527758555,1.34884643764,-1.3775596535,25.1449851928,24.767948018
9205,5.22814907377,4.655307064,21.418172842,23.2357101925,10.886258528,14.03064062,22.8620341695,25.890846907
13783,1.3547021509,2.162119874,7.76544499352,8.9359579165,11.3408855451,10.592112905,7.163716532,11.9884533245
19810,3.28899342444,3.109889877,18.0797801211,17.410256286,19.9999155637,18.16977891,-61.5192601843,-63.460618011
9315,5.22814907377,4.655307064,3.15592934563,1.8137961055,-17.4701224965,-16.64633983,-4.88799051278,-5.63566342
11208,-0.551025542248,1.6047392,3.32968954989,5.190288558,-7.26959889483,-4.341630872,-95.5659464311,-22.504102952
5326,3.08102136649,2.987977001,10.45057232,11.471945793,-12.1732830196,-10.101875733,-3.89515861913,-1.5026222955
7111,4.72914776925,4.3960896255,10.2498959943,6.9909863135,5.03577242629,2.166931638,3.59411561521,-0.255466452
18094,6.62936750103,5.881891471,12.2883420269,10.137420672,12.2610526356,5.6522944715,5.8612176133,2.1994973785
20448,4.31498569306,4.285537662,7.46242397877,7.4828723895,-5.48055823462,5.277096094,11.6420945741,10.7208133585
6955,4.72914776925,4.3960896255,7.51335944203,7.486283548,-4.78716207055,-2.4360282355,13.1664149422,15.1534329305
2137,5.10670505239,5.3455657275,19.4563473345,15.465593201,11.5594343353,9.642800555,26.4759116054,25.716939748
341,6.85457036193,5.57039376,7.33498717004,6.818338141,2.34222278842,0.02353468,4.62983174977,-1.6711435755
8369,4.15463741662,1.9484619455,8.43252894581,8.077248319,-9.87776506358,-7.0885612735,-6.57570974682,-4.776008123
6406,-0.163276863626,2.265196999,1.09661004056,2.561107305,-9.63085726547,-9.303395874,2.60668602283,-1.1309364295
8869,4.15463741662,1.9484619455,14.5731679835,12.480662597,5.23077716392,5.542662304,18.5709105423,21.893368891
19402,1.04909560655,1.8113466365,1.73167319528,2.93798033,-5.1087534899,-1.989142213,-48.7419017693,1.481731677
5744,6.89882816312,7.092524496,9.62078397206,9.954359482,2.5749764163,2.661564839,9.21337268535,10.789578697
17542,4.27950945649,2.767635518,6.64872629257,5.9272859795,-0.988533193524,-0.12306016,9.63224541731,7.907606385
20885,4.73940872884,3.996830654,15.270470739,14.2921350405,20.5032291206,23.14975234,-1.02976247778,-3.358823083
1619,12.6391440737,10.073495515,-0.76028466485,-0.877374897,-2.07980939944,-6.1300983025,34.4185576023,34.69292836
15963,8.71211425932,6.825018632,8.56953315157,9.7865256355,11.5400133595,13.84616595,16.8031163638,17.8663400265
126,6.85457036193,5.57039376,12.6850945481,12.021805636,-3.2674046667,-4.539023522,9.11491551161,9.531604014
6844,4.72914776925,4.3960896255,35.6878202568,31.684655745,39.3767334257,37.0598194,30.4640004284,22.0711712175
18655,4.43922191963,3.589359821,20.5926994936,19.6247815,9.4467855436,8.520064584,20.1188317813,18.907215455
6060,-0.163276863626,2.265196999,-1.66141113439,-2.150109251,-14.4187771437,-17.92426597,-39.4264140353,2.9656078155
17040,4.38859879502,4.16777977,8.36355044831,8.7556067435,3.098721266,3.752824461,5.25769875205,-1.063837388
3997,9.01571872344,6.249504669,-3.48859811778,1.402551907,-15.6098763457,-13.78586648,5.43897191694,6.879617928
15729,8.71211425932,6.825018632,10.4842235878,9.4603714865,7.96094865125,4.6460954995,27.1618880267,20.835981168
8608,4.15463741662,1.9484619455,20.4839682623,23.11401378,27.9848997076,29.29642343,10.876932567,13.39513371
11684,-4.74695349039,-0.218869226,6.64872629257,5.9272859795,-0.988533193524,-0.12306016,-7.86463422985,-0.9597415495
21162,4.73940872884,3.996830654,4.50004891696,3.078084625,-5.44445596762,-4.133287819,11.5930653116,3.4679137315
11644,-4.74695349039,-0.218869226,24.2027771376,23.4649088165,21.9899376645,17.91527226,14.9919693737,16.351065169
22267,5.94598722522,8.168204728,19.053538286,19.20523699,3.48585284067,2.99556293,2.95716357727,6.836122901
10200,1.82705168214,1.005401168,18.983960418,15.4163561035,16.8420756227,17.77822492,20.7766763176,17.699531545
20980,4.73940872884,3.996830654,6.86089733432,7.383555361,0.762280037179,1.6082653975,9.23269680952,7.415221557
961,7.18502253668,5.740675769,8.09487137392,7.771503781,6.71069155061,7.547509399,8.57066472658,10.497030714
12519,1.9373531548,2.338132247,1.34713986518,1.590701037,-6.3153729089,-0.933901182,-4.7633982751,-3.2944599
8484,4.15463741662,1.9484619455,2.97785747209,0.9034726145,6.55740917084,8.655217211,-9.8597797661,-14.36985522
5936,6.89882816312,7.092524496,16.3269818339,16.554114778,42.815100099,38.920118565,22.20745828,16.979236948
3706,9.01571872344,6.249504669,18.3266872002,19.195558795,0.567737624364,2.5092315765,11.6439371487,15.638829249
18288,6.62936750103,5.881891471,11.0600787847,9.34566045157,5.8308971245,3.7244046815,4.39838731102,-1.92233055343
20621,4.31498569306,4.285537662,13.9649241003,13.2997551716,6.82073947388,5.4614521095,19.6004151589,18.7998301916
6379,-0.163276863626,2.265196999,19.053538286,19.20523699,3.48585284067,2.99556293,8.18178421574,11.4412427075
6929,4.72914776925,4.3960896255,23.7733851461,18.3571676005,14.336167035,13.28501102,12.3113470345,10.6802961875
5006,3.08102136649,2.987977001,24.0332785203,23.0743747,22.334846673,22.611029285,25.4375908783,22.733218544
821,7.18502253668,5.740675769,28.3916548693,24.47160702,38.2891995599,38.0908804,34.2375442571,21.375639694
5484,6.89882816312,7.092524496,1.88142096713,1.2616505645,5.99800023044,1.6313479155,33.3977790448,35.46833053
16789,4.38859879502,4.16777977,18.4963047484,20.094440679,3.16093172965,17.12726506,8.25954716391,-0.134425179
10353,1.82705168214,1.005401168,17.7730110331,17.059520453,12.8197380764,11.99770399,14.3550767921,15.036261993
15713,8.71211425932,6.825018632,7.58994278603,8.53291687,1.40347564054,-0.53206138,16.3478286009,10.825414508
5885,6.89882816312,7.092524496,16.1620774196,14.276145284,-1.96276124409,-0.344444759,33.028632596,31.039603285
9413,5.22814907377,4.655307064,6.44206382793,6.484428598,15.0094139568,15.61011364,17.4318541823,17.97670902
16450,0.734227777422,2.73255688,-0.76028466485,-0.877374897,-2.07980939944,-6.1300983025,-35.7595645293,-29.320571755
11330,-4.74695349039,-0.218869226,11.6723518831,11.391668797,9.79067705088,8.319763748,-4.64782967643,-5.9217641485
14392,4.44570270266,4.369908838,10.6617103289,9.6901728075,2.21522194812,-1.141078806,17.9956368888,24.1464535075
3773,9.01571872344,6.249504669,2.24580286502,3.63894443,-3.98829898542,-9.562038659,35.3472523862,35.7453555055
17886,6.62936750103,5.881891471,4.37337882726,5.0770057915,0.333657038059,1.065406019,-7.16211289611,-10.231534101
5269,3.08102136649,2.987977001,7.06342920171,7.1439281705,2.25494114243,-0.167583602,25.4050755266,26.203038808
14573,4.44570270266,4.369908838,7.97130421535,7.2458462725,24.8118178712,24.78651349,85.6944433364,79.63091536
20385,4.31498569306,4.285537662,15.0789420244,13.831927176,8.82273359688,7.931509709,15.2904125186,17.757261794
6933,4.72914776925,4.3960896255,14.4454871303,12.199161727,3.30994912113,4.3138322655,9.02591507297,9.347664889
11461,-4.74695349039,-0.218869226,10.6617103289,9.6901728075,2.21522194812,-1.141078806,17.6790440143,9.068898366
8958,5.22814907377,4.655307064,1.34713986518,1.590701037,-6.3153729089,-0.933901182,16.203703891,13.330337636
5341,3.08102136649,2.987977001,6.15492882999,3.6076655405,9.10740976786,8.918145091,8.10087019362,9.258648835
451,6.85457036193,5.57039376,3.01034393738,2.27471530807,3.11848915842,1.252239902,14.7497281961,14.6304780836
16006,8.71211425932,6.825018632,7.96020934328,10.414369898,7.41402965456,10.12211976,16.2865161644,10.588165159
15632,8.71211425932,6.825018632,11.8635665432,13.2668913945,10.1306076256,12.04405071,43.0436050962,35.25684003
3889,9.01571872344,6.249504669,10.9781521528,9.4553368105,1.71947313085,-0.491930327,30.1556326793,25.133445836
17737,4.27950945649,2.767635518,-0.63685669781,0.773602315,-12.2573354946,-8.992319146,8.02633222318,10.734550929
11628,-4.74695349039,-0.218869226,2.95942299264,3.30883553,4.56466271505,1.951900274,-17.3494362664,-13.644955156
15604,8.71211425932,6.825018632,6.01349453155,6.081815466,5.1343321015,2.8965308555,10.5055783931,5.1149244855
9923,5.23592990352,3.709561333,7.94928596567,8.23242298357,-0.90091745348,0.300068523,6.54766139302,4.83469950307
1297,12.6391440737,10.073495515,32.7060111212,28.34276034,31.4587737266,35.10325345,65.3195675054,59.47636943
