CELL_LINE,COMBINATION_ID,ADDITION_SCORE
UACC62,TEMOZOLOMIDE.ZOLINZA,98.78892716
UACC62,TOPOTECAN.ZOLINZA,195.789229
UACC62,GELDANAMYCIN.ZOLINZA,167.8610025
UACC62,BEZ-235.GELDANAMYCIN,236.8885432
UACC62,DINACICLIB.GELDANAMYCIN,181.5122084
UACC62,GELDANAMYCIN.MK-8776,149.0329439
UACC62,GELDANAMYCIN.OXALIPLATIN,160.1881798
UACC62,GELDANAMYCIN.SN-38,154.8738683
UACC62,GELDANAMYCIN.SORAFENIB,109.4175976
UACC62,GELDANAMYCIN.TOPOTECAN,249.9601337
UWB1289,5-FU.ABT-888,70.16708942
UWB1289,5-FU.AZD1775,135.9862884
UWB1289,5-FU.BEZ-235,184.0137791
UWB1289,5-FU.BORTEZOMIB,194.6003559
UWB1289,5-FU.DASATINIB,252.3123883
UWB1289,5-FU.DINACICLIB,142.1010974
UWB1289,5-FU.ERLOTINIB,185.5881881
UWB1289,5-FU.L778123,98.31109767
UWB1289,5-FU.LAPATINIB,137.6105716
UWB1289,5-FU.MK-2206,124.4457076
UWB1289,5-FU.MK-4827,132.8346615
UWB1289,5-FU.MK-5108,114.7512916
UWB1289,5-FU.MK-8669,140.5556401
UWB1289,5-FU.MK-8776,202.3112112
UWB1289,5-FU.PD325901,114.9728506
UWB1289,5-FU.SORAFENIB,108.0260884
UWB1289,5-FU.SUNITINIB,71.39593605
UWB1289,5-FU.TEMOZOLOMIDE,132.3859309
UWB1289,5-FU.ZOLINZA,116.2711866
UWB1289,5-FU.GELDANAMYCIN,100.5853696
UWB1289,ABT-888.BEZ-235,147.1027414
UWB1289,ABT-888.DINACICLIB,106.5401681
UWB1289,ABT-888.MK-8669,87.03360419
UWB1289,ABT-888.MK-8776,189.0357107
UWB1289,ABT-888.OXALIPLATIN,85.48075348
UWB1289,ABT-888.SN-38,129.3333849
UWB1289,ABT-888.SORAFENIB,99.34375638
UWB1289,ABT-888.TOPOTECAN,204.4052208
UWB1289,ABT-888.GELDANAMYCIN,32.58621037
UWB1289,ABT-888.AZD1775,122.3487684
UWB1289,AZD1775.BEZ-235,195.8430775
UWB1289,AZD1775.BORTEZOMIB,199.6118828
UWB1289,AZD1775.DASATINIB,230.0593619
UWB1289,AZD1775.DINACICLIB,159.9942376
UWB1289,AZD1775.ERLOTINIB,197.0562803
UWB1289,AZD1775.LAPATINIB,179.9763214
UWB1289,AZD1775.MK-2206,174.6369342
UWB1289,AZD1775.MK-4827,157.7505219
UWB1289,AZD1775.MK-5108,136.2168052
UWB1289,AZD1775.MK-8669,181.0247613
UWB1289,AZD1775.MK-8776,181.4289471
UWB1289,AZD1775.OXALIPLATIN,137.5418111
UWB1289,AZD1775.PD325901,171.9173269
UWB1289,AZD1775.SN-38,166.1069519
UWB1289,AZD1775.SORAFENIB,98.85371158
UWB1289,AZD1775.TOPOTECAN,186.6984109
UWB1289,AZD1775.GELDANAMYCIN,166.4020186
UWB1289,BEZ-235.DINACICLIB,226.2411906
UWB1289,BEZ-235.MK-8776,284.2559444
UWB1289,BEZ-235.OXALIPLATIN,192.0115687
UWB1289,BEZ-235.SN-38,242.4881835
UWB1289,BEZ-235.SORAFENIB,153.3961009
UWB1289,ABT-888.BORTEZOMIB,161.6077031
UWB1289,BEZ-235.BORTEZOMIB,293.9122125
UWB1289,BORTEZOMIB.DASATINIB,363.0237112
UWB1289,BORTEZOMIB.DINACICLIB,236.0686533
UWB1289,BORTEZOMIB.MK-8669,257.16206
UWB1289,BORTEZOMIB.MK-8776,287.9247036
UWB1289,BORTEZOMIB.OXALIPLATIN,201.1292261
UWB1289,BORTEZOMIB.SN-38,250.6396042
UWB1289,BORTEZOMIB.SORAFENIB,155.7955122
UWB1289,BORTEZOMIB.TOPOTECAN,299.2166499
UWB1289,BORTEZOMIB.GELDANAMYCIN,222.328838
UWB1289,ABT-888.CARBOPLATIN,110.5871425
UWB1289,AZD1775.CARBOPLATIN,172.9024957
UWB1289,BEZ-235.CARBOPLATIN,242.6470335
UWB1289,BORTEZOMIB.CARBOPLATIN,253.7657787
UWB1289,CARBOPLATIN.DASATINIB,318.1307522
UWB1289,CARBOPLATIN.DINACICLIB,190.6979436
UWB1289,CARBOPLATIN.ERLOTINIB,244.5478966
UWB1289,CARBOPLATIN.L778123,133.3334403
UWB1289,CARBOPLATIN.LAPATINIB,194.1585308
UWB1289,CARBOPLATIN.MK-2206,180.0845813
UWB1289,CARBOPLATIN.MK-4827,181.3654819
UWB1289,CARBOPLATIN.MK-5108,156.6532539
UWB1289,CARBOPLATIN.MK-8669,197.2516427
UWB1289,CARBOPLATIN.MK-8776,253.9347125
UWB1289,CARBOPLATIN.PD325901,170.382852
UWB1289,CARBOPLATIN.SORAFENIB,136.3403963
UWB1289,CARBOPLATIN.SUNITINIB,97.86891154
UWB1289,CARBOPLATIN.TEMOZOLOMIDE,188.6712568
UWB1289,CARBOPLATIN.ZOLINZA,163.5696093
UWB1289,CARBOPLATIN.GELDANAMYCIN,155.1230853
UWB1289,ABT-888.CYCLOPHOSPHAMIDE,0.969982585
UWB1289,AZD1775.CYCLOPHOSPHAMIDE,118.0068942
UWB1289,BEZ-235.CYCLOPHOSPHAMIDE,135.3511121
UWB1289,BORTEZOMIB.CYCLOPHOSPHAMIDE,151.1035979
UWB1289,CYCLOPHOSPHAMIDE.DASATINIB,226.4581732
UWB1289,CYCLOPHOSPHAMIDE.DINACICLIB,95.21838244
UWB1289,CYCLOPHOSPHAMIDE.ERLOTINIB,137.0003964
UWB1289,CYCLOPHOSPHAMIDE.L778123,61.94742217
UWB1289,CYCLOPHOSPHAMIDE.LAPATINIB,65.61124612
UWB1289,CYCLOPHOSPHAMIDE.MK-2206,46.71573757
UWB1289,CYCLOPHOSPHAMIDE.MK-4827,80.30935887
UWB1289,CYCLOPHOSPHAMIDE.MK-5108,69.43857258
UWB1289,CYCLOPHOSPHAMIDE.MK-8669,69.99341335
UWB1289,CYCLOPHOSPHAMIDE.MK-8776,184.8090953
UWB1289,CYCLOPHOSPHAMIDE.PD325901,31.92704539
UWB1289,CYCLOPHOSPHAMIDE.SORAFENIB,96.57950063
UWB1289,CYCLOPHOSPHAMIDE.SUNITINIB,42.07501206
UWB1289,CYCLOPHOSPHAMIDE.TEMOZOLOMIDE,57.83714883
UWB1289,CYCLOPHOSPHAMIDE.ZOLINZA,56.78430604
UWB1289,CYCLOPHOSPHAMIDE.GELDANAMYCIN,10.93683492
UWB1289,ABT-888.DASATINIB,232.7017511
UWB1289,BEZ-235.DASATINIB,357.6042013
UWB1289,DASATINIB.DINACICLIB,293.8530922
UWB1289,DASATINIB.MK-8669,336.6761152
UWB1289,DASATINIB.MK-8776,324.6760212
UWB1289,DASATINIB.OXALIPLATIN,253.3809818
UWB1289,DASATINIB.SN-38,302.7348994
UWB1289,DASATINIB.SORAFENIB,177.3613287
UWB1289,DASATINIB.TOPOTECAN,332.8685892
UWB1289,DASATINIB.GELDANAMYCIN,315.419396
UWB1289,ABT-888.DEXAMETHASONE,9.719311228
UWB1289,AZD1775.DEXAMETHASONE,120.2802209
UWB1289,BEZ-235.DEXAMETHASONE,141.5040524
UWB1289,BORTEZOMIB.DEXAMETHASONE,156.6033572
UWB1289,DASATINIB.DEXAMETHASONE,229.7271975
UWB1289,DEXAMETHASONE.DINACICLIB,101.1462644
UWB1289,DEXAMETHASONE.ERLOTINIB,143.1438694
UWB1289,DEXAMETHASONE.L778123,66.54526971
UWB1289,DEXAMETHASONE.LAPATINIB,74.71488916
UWB1289,DEXAMETHASONE.MK-2206,56.54396716
UWB1289,DEXAMETHASONE.MK-4827,86.9506934
UWB1289,DEXAMETHASONE.MK-5108,75.1679432
UWB1289,DEXAMETHASONE.MK-8669,78.91534867
UWB1289,DEXAMETHASONE.MK-8776,187.0220746
UWB1289,DEXAMETHASONE.PD325901,42.42741274
UWB1289,DEXAMETHASONE.SORAFENIB,98.02681488
UWB1289,DEXAMETHASONE.SUNITINIB,45.78236937
UWB1289,DEXAMETHASONE.TEMOZOLOMIDE,67.26314687
UWB1289,DEXAMETHASONE.ZOLINZA,64.30586715
UWB1289,DEXAMETHASONE.GELDANAMYCIN,22.27205583
UWB1289,DINACICLIB.MK-8776,234.3273802
UWB1289,ABT-888.DOXORUBICIN,114.8299246
UWB1289,AZD1775.DOXORUBICIN,146.6014596
UWB1289,BEZ-235.DOXORUBICIN,214.2911424
UWB1289,BORTEZOMIB.DOXORUBICIN,221.4104365
UWB1289,DASATINIB.DOXORUBICIN,267.099905
UWB1289,DINACICLIB.DOXORUBICIN,171.5666347
UWB1289,DOXORUBICIN.ERLOTINIB,215.8033556
UWB1289,DOXORUBICIN.L778123,121.2655303
UWB1289,DOXORUBICIN.LAPATINIB,183.539219
UWB1289,DOXORUBICIN.MK-2206,174.2326207
UWB1289,DOXORUBICIN.MK-4827,166.0681193
UWB1289,DOXORUBICIN.MK-5108,143.4199325
UWB1289,DOXORUBICIN.MK-8669,185.5197278
UWB1289,DOXORUBICIN.MK-8776,212.0569191
UWB1289,DOXORUBICIN.PD325901,168.3157341
UWB1289,DOXORUBICIN.SORAFENIB,114.6039897
UWB1289,DOXORUBICIN.SUNITINIB,89.97083105
UWB1289,DOXORUBICIN.TEMOZOLOMIDE,180.0257364
UWB1289,DOXORUBICIN.ZOLINZA,154.1964561
UWB1289,DOXORUBICIN.GELDANAMYCIN,158.3671054
UWB1289,ABT-888.ERLOTINIB,148.733944
UWB1289,BEZ-235.ERLOTINIB,285.7615316
UWB1289,BORTEZOMIB.ERLOTINIB,295.9464091
UWB1289,DASATINIB.ERLOTINIB,359.7293024
UWB1289,DINACICLIB.ERLOTINIB,227.9802606
UWB1289,ERLOTINIB.MK-8669,244.4968976
UWB1289,ERLOTINIB.MK-8776,285.9057494
UWB1289,ERLOTINIB.OXALIPLATIN,193.5354434
UWB1289,ERLOTINIB.PD325901,219.8848267
UWB1289,ERLOTINIB.SN-38,244.2052582
UWB1289,ERLOTINIB.SORAFENIB,154.3122794
UWB1289,ERLOTINIB.TOPOTECAN,298.1748761
UWB1289,ERLOTINIB.GELDANAMYCIN,205.7150889
UWB1289,ABT-888.ETOPOSIDE,106.5967562
UWB1289,AZD1775.ETOPOSIDE,185.3184601
UWB1289,BEZ-235.ETOPOSIDE,255.2259218
UWB1289,BORTEZOMIB.ETOPOSIDE,268.4504683
UWB1289,DASATINIB.ETOPOSIDE,342.4698915
UWB1289,DINACICLIB.ETOPOSIDE,198.7974051
UWB1289,ERLOTINIB.ETOPOSIDE,257.3196434
UWB1289,ETOPOSIDE.LAPATINIB,197.3869351
UWB1289,ETOPOSIDE.MK-2206,180.8146419
UWB1289,ETOPOSIDE.MK-4827,187.4272506
UWB1289,ETOPOSIDE.MK-5108,161.9005792
UWB1289,ETOPOSIDE.MK-8669,201.0658576
UWB1289,ETOPOSIDE.MK-8776,274.0107119
UWB1289,ETOPOSIDE.PD325901,169.1083329
UWB1289,ETOPOSIDE.SORAFENIB,146.6955995
UWB1289,ETOPOSIDE.SUNITINIB,100.9379234
UWB1289,ETOPOSIDE.TEMOZOLOMIDE,190.8604152
UWB1289,ETOPOSIDE.ZOLINZA,166.5311814
UWB1289,ETOPOSIDE.GELDANAMYCIN,151.0592285
UWB1289,ABT-888.GEMCITABINE,67.69750204
UWB1289,AZD1775.GEMCITABINE,90.6311065
UWB1289,BEZ-235.GEMCITABINE,131.1409633
UWB1289,BORTEZOMIB.GEMCITABINE,135.9029252
UWB1289,DASATINIB.GEMCITABINE,165.5372928
UWB1289,DINACICLIB.GEMCITABINE,104.521408
UWB1289,ERLOTINIB.GEMCITABINE,132.0913849
UWB1289,GEMCITABINE.LAPATINIB,110.5105106
UWB1289,GEMCITABINE.MK-2206,104.3465714
UWB1289,GEMCITABINE.MK-4827,100.7448352
UWB1289,GEMCITABINE.MK-5108,87.00830693
UWB1289,GEMCITABINE.MK-8669,111.8352357
UWB1289,GEMCITABINE.MK-8776,131.6045979
UWB1289,GEMCITABINE.PD325901,100.3278078
UWB1289,GEMCITABINE.SORAFENIB,71.00562794
UWB1289,GEMCITABINE.SUNITINIB,54.52897134
UWB1289,GEMCITABINE.TEMOZOLOMIDE,108.1604082
UWB1289,GELDANAMYCIN.GEMCITABINE,93.71016324
UWB1289,ABT-888.L778123,70.72894734
UWB1289,AZD1775.L778123,114.3882347
UWB1289,BEZ-235.L778123,159.5415863
UWB1289,BORTEZOMIB.L778123,167.1640686
UWB1289,DASATINIB.L778123,210.7725735
UWB1289,DINACICLIB.L778123,125.0205593
UWB1289,ERLOTINIB.L778123,160.8106448
UWB1289,ETOPOSIDE.L778123,138.2553423
UWB1289,GEMCITABINE.L778123,73.68437983
UWB1289,L778123.LAPATINIB,126.2660947
UWB1289,L778123.MK-2206,116.6517477
UWB1289,L778123.MK-4827,118.5675727
UWB1289,L778123.MK-5108,102.4143162
UWB1289,L778123.MK-8669,128.3865849
UWB1289,L778123.MK-8776,168.3726773
UWB1289,L778123.OXALIPLATIN,105.0941663
UWB1289,L778123.PD325901,109.9666212
UWB1289,L778123.SN-38,137.0979215
UWB1289,L778123.SORAFENIB,90.31475899
UWB1289,L778123.SUNITINIB,63.94054067
UWB1289,L778123.TEMOZOLOMIDE,122.5042808
UWB1289,L778123.TOPOTECAN,177.1152429
UWB1289,L778123.VINORELBINE,153.1043653
UWB1289,L778123.ZOLINZA,106.4226649
UWB1289,GELDANAMYCIN.L778123,99.52579318
UWB1289,ABT-888.LAPATINIB,82.99848434
UWB1289,BEZ-235.LAPATINIB,239.533258
UWB1289,BORTEZOMIB.LAPATINIB,254.6256153
UWB1289,DASATINIB.LAPATINIB,335.1684675
UWB1289,DINACICLIB.LAPATINIB,183.4428955
UWB1289,ERLOTINIB.LAPATINIB,241.6635773
UWB1289,LAPATINIB.MK-2206,154.6122646
UWB1289,LAPATINIB.MK-4827,170.0479778
UWB1289,LAPATINIB.MK-5108,146.9088175
UWB1289,LAPATINIB.MK-8669,177.4646094
UWB1289,LAPATINIB.MK-8776,269.2791925
UWB1289,LAPATINIB.OXALIPLATIN,152.2148654
UWB1289,LAPATINIB.PD325901,140.9934623
UWB1289,LAPATINIB.SN-38,207.263597
UWB1289,LAPATINIB.SORAFENIB,143.4383174
UWB1289,LAPATINIB.TOPOTECAN,285.9711539
UWB1289,GELDANAMYCIN.LAPATINIB,120.5513024
UWB1289,ABT-888.MK-2206,65.48687879
UWB1289,BEZ-235.MK-2206,226.3155184
UWB1289,BORTEZOMIB.MK-2206,242.6091221
UWB1289,DASATINIB.MK-2206,327.1099485
UWB1289,DINACICLIB.MK-2206,170.944468
UWB1289,ERLOTINIB.MK-2206,228.4537233
UWB1289,MK-2206.MK-8669,159.1449649
UWB1289,MK-2206.MK-8776,263.6127361
UWB1289,MK-2206.OXALIPLATIN,140.7087461
UWB1289,MK-2206.PD325901,119.7709686
UWB1289,MK-2206.SN-38,196.6221386
UWB1289,MK-2206.SORAFENIB,139.8952021
UWB1289,MK-2206.TOPOTECAN,281.3719152
UWB1289,GELDANAMYCIN.MK-2206,97.79919436
UWB1289,5-FU.MK-4541,89.6349093
UWB1289,ABT-888.MK-4541,17.79164114
UWB1289,AZD1775.MK-4541,162.2443426
UWB1289,BEZ-235.MK-4541,192.7739792
UWB1289,BORTEZOMIB.MK-4541,212.6282702
UWB1289,CARBOPLATIN.MK-4541,143.5239062
UWB1289,CYCLOPHOSPHAMIDE.MK-4541,-5.081610584
UWB1289,DASATINIB.MK-4541,309.2895078
UWB1289,DEXAMETHASONE.MK-4541,6.894409776
UWB1289,DINACICLIB.MK-4541,138.6297899
UWB1289,DOXORUBICIN.MK-4541,150.8229469
UWB1289,ERLOTINIB.MK-4541,194.9637932
UWB1289,ETOPOSIDE.MK-4541,137.3296676
UWB1289,GEMCITABINE.MK-4541,88.68828082
UWB1289,L778123.MK-4541,91.58748964
UWB1289,LAPATINIB.MK-4541,104.9855519
UWB1289,MK-2206.MK-4541,81.05875255
UWB1289,MK-4541.MK-4827,120.0181382
UWB1289,MK-4541.MK-5108,103.7478411
UWB1289,MK-4541.MK-8669,110.508796
UWB1289,MK-4541.MK-8776,251.5491164
UWB1289,MK-4541.MRK-003,44.54995317
UWB1289,METFORMIN.MK-4541,19.11956457
UWB1289,METHOTREXATE.MK-4541,154.1772408
UWB1289,MITOMYCINE.MK-4541,119.5708081
UWB1289,MK-4541.OXALIPLATIN,110.7280508
UWB1289,MK-4541.PD325901,62.53028912
UWB1289,MK-4541.PACLITAXEL,197.7827042
UWB1289,MK-4541.SN-38,169.8186246
UWB1289,MK-4541.SORAFENIB,132.0054543
UWB1289,MK-4541.SUNITINIB,63.30848842
UWB1289,MK-4541.TEMOZOLOMIDE,95.18714982
UWB1289,MK-4541.TOPOTECAN,272.5173422
UWB1289,MK-4541.VINBLASTINE,85.19195844
UWB1289,MK-4541.VINORELBINE,159.8507724
UWB1289,MK-4541.ZOLINZA,90.18782666
UWB1289,GELDANAMYCIN.MK-4541,36.00747558
UWB1289,ABT-888.MK-4827,92.99378257
UWB1289,BEZ-235.MK-4827,218.1740437
UWB1289,BORTEZOMIB.MK-4827,229.1842946
UWB1289,DASATINIB.MK-4827,291.2417723
UWB1289,DINACICLIB.MK-4827,170.2813401
UWB1289,ERLOTINIB.MK-4827,219.9456552
UWB1289,MK-2206.MK-4827,156.2220622
UWB1289,MK-4827.MK-8669,173.1109078
UWB1289,MK-4827.MK-8776,232.9010585
UWB1289,MK-4827.OXALIPLATIN,142.8211506
UWB1289,MK-4827.PD325901,146.5042968
UWB1289,MK-4827.SN-38,187.7115906
UWB1289,MK-4827.SORAFENIB,124.7664911
UWB1289,MK-4827.TOPOTECAN,245.429836
UWB1289,GELDANAMYCIN.MK-4827,131.4601517
UWB1289,ABT-888.MK-5108,80.38121734
UWB1289,BEZ-235.MK-5108,188.4253345
UWB1289,BORTEZOMIB.MK-5108,197.9236977
UWB1289,DASATINIB.MK-5108,251.4756347
UWB1289,DINACICLIB.MK-5108,147.0753375
UWB1289,ERLOTINIB.MK-5108,189.9547272
UWB1289,MK-2206.MK-5108,134.9803738
UWB1289,MK-4827.MK-5108,138.9502564
UWB1289,MK-5108.MK-8669,149.551157
UWB1289,MK-5108.MK-8776,201.0963438
UWB1289,MK-5108.OXALIPLATIN,123.3632412
UWB1289,MK-5108.PD325901,126.5980692
UWB1289,MK-5108.SN-38,162.1123832
UWB1289,MK-5108.SORAFENIB,107.7313963
UWB1289,MK-5108.TOPOTECAN,211.9064165
UWB1289,GELDANAMYCIN.MK-5108,113.6190971
UWB1289,BEZ-235.MK-8669,242.3709445
UWB1289,DINACICLIB.MK-8669,186.1767868
UWB1289,MK-8669.MK-8776,270.2998007
UWB1289,MK-8669.OXALIPLATIN,154.7512968
UWB1289,MK-8669.SN-38,209.531232
UWB1289,MK-8669.SORAFENIB,144.1058071
UWB1289,MK-8669.TOPOTECAN,286.7202699
UWB1289,GELDANAMYCIN.MK-8669,125.7790149
UWB1289,5-FU.MRK-003,84.43498372
UWB1289,ABT-888.MRK-003,37.22934499
UWB1289,AZD1775.MRK-003,127.4281172
UWB1289,BEZ-235.MRK-003,160.8504048
UWB1289,BORTEZOMIB.MRK-003,173.8959484
UWB1289,CARBOPLATIN.MRK-003,125.5722584
UWB1289,CYCLOPHOSPHAMIDE.MRK-003,22.20015039
UWB1289,DASATINIB.MRK-003,240.0058112
UWB1289,DEXAMETHASONE.MRK-003,30.06916449
UWB1289,DINACICLIB.MRK-003,119.7849782
UWB1289,DOXORUBICIN.MRK-003,124.4248425
UWB1289,ERLOTINIB.MRK-003,162.4604544
UWB1289,ETOPOSIDE.MRK-003,124.4199331
UWB1289,GEMCITABINE.MRK-003,74.11536217
UWB1289,L778123.MRK-003,81.00202934
UWB1289,LAPATINIB.MRK-003,103.3389742
UWB1289,MK-2206.MRK-003,87.44632993
UWB1289,MK-4827.MRK-003,107.832677
UWB1289,MK-5108.MRK-003,93.18248872
UWB1289,MK-8669.MRK-003,106.9681001
UWB1289,MK-8776.MRK-003,193.9802239
UWB1289,METFORMIN.MRK-003,37.67853722
UWB1289,METHOTREXATE.MRK-003,122.1275134
UWB1289,MITOMYCINE.MRK-003,107.5387524
UWB1289,MRK-003.OXALIPLATIN,97.76893455
UWB1289,MRK-003.PD325901,75.44314141
UWB1289,MRK-003.PACLITAXEL,166.6205707
UWB1289,MRK-003.SN-38,140.3193354
UWB1289,MRK-003.SORAFENIB,102.5775256
UWB1289,MRK-003.SUNITINIB,57.43920946
UWB1289,MRK-003.TEMOZOLOMIDE,96.9007951
UWB1289,MRK-003.TOPOTECAN,208.0344428
UWB1289,MRK-003.VINBLASTINE,92.64122368
UWB1289,MRK-003.VINORELBINE,141.6968568
UWB1289,MRK-003.ZOLINZA,87.95549888
UWB1289,GELDANAMYCIN.MRK-003,57.91276869
UWB1289,ABT-888.METFORMIN,18.57303326
UWB1289,AZD1775.METFORMIN,120.6287551
UWB1289,BEZ-235.METFORMIN,145.4981201
UWB1289,BORTEZOMIB.METFORMIN,159.6741352
UWB1289,DASATINIB.METFORMIN,229.2874397
UWB1289,DINACICLIB.METFORMIN,105.5774192
UWB1289,ERLOTINIB.METFORMIN,147.1010008
UWB1289,L778123.METFORMIN,70.17957936
UWB1289,LAPATINIB.METFORMIN,82.85630393
UWB1289,METFORMIN.MK-2206,65.73315942
UWB1289,METFORMIN.MK-4827,92.35225801
UWB1289,METFORMIN.MK-5108,79.82518209
UWB1289,METFORMIN.MK-8669,86.79991447
UWB1289,METFORMIN.MK-8776,186.2021102
UWB1289,METFORMIN.PD325901,52.54313653
UWB1289,METFORMIN.SORAFENIB,97.89314573
UWB1289,METFORMIN.SUNITINIB,48.84333453
UWB1289,METFORMIN.TEMOZOLOMIDE,75.86021949
UWB1289,METFORMIN.ZOLINZA,70.98973215
UWB1289,GELDANAMYCIN.METFORMIN,33.58206441
UWB1289,ABT-888.METHOTREXATE,116.4551807
UWB1289,AZD1775.METHOTREXATE,126.2692224
UWB1289,BEZ-235.METHOTREXATE,191.6984289
UWB1289,BORTEZOMIB.METHOTREXATE,195.9072199
UWB1289,DASATINIB.METHOTREXATE,227.8573323
UWB1289,DINACICLIB.METHOTREXATE,156.0011893
UWB1289,ERLOTINIB.METHOTREXATE,192.9180089
UWB1289,L778123.METHOTREXATE,111.2911037
UWB1289,LAPATINIB.METHOTREXATE,173.8440659
UWB1289,METHOTREXATE.MK-2206,168.0165939
UWB1289,METHOTREXATE.MK-4827,153.2768887
UWB1289,METHOTREXATE.MK-5108,132.3574751
UWB1289,METHOTREXATE.MK-8669,175.014905
UWB1289,METHOTREXATE.MK-8776,179.9382741
UWB1289,METHOTREXATE.PD325901,164.8442316
UWB1289,METHOTREXATE.SORAFENIB,97.87879411
UWB1289,METHOTREXATE.SUNITINIB,83.31613996
UWB1289,METHOTREXATE.TEMOZOLOMIDE,171.7669619
UWB1289,METHOTREXATE.ZOLINZA,145.7322706
UWB1289,GELDANAMYCIN.METHOTREXATE,158.7665622
UWB1289,ABT-888.MITOMYCINE,92.66697636
UWB1289,AZD1775.MITOMYCINE,157.6656083
UWB1289,BEZ-235.MITOMYCINE,217.9442182
UWB1289,BORTEZOMIB.MITOMYCINE,228.9788668
UWB1289,DASATINIB.MITOMYCINE,291.1196672
UWB1289,DINACICLIB.MITOMYCINE,170.059921
UWB1289,ERLOTINIB.MITOMYCINE,219.7161833
UWB1289,L778123.MITOMYCINE,118.3958332
UWB1289,LAPATINIB.MITOMYCINE,169.7079372
UWB1289,MITOMYCINE.MK-2206,155.8549567
UWB1289,MITOMYCINE.MK-4827,160.6129212
UWB1289,MITOMYCINE.MK-5108,138.7362521
UWB1289,MITOMYCINE.MK-8669,172.7776543
UWB1289,MITOMYCINE.MK-8776,232.8183989
UWB1289,MITOMYCINE.PD325901,146.1120856
UWB1289,MITOMYCINE.SORAFENIB,124.7124308
UWB1289,MITOMYCINE.SUNITINIB,86.53192483
UWB1289,MITOMYCINE.TEMOZOLOMIDE,164.2621661
UWB1289,MITOMYCINE.ZOLINZA,143.1367717
UWB1289,GELDANAMYCIN.MITOMYCINE,131.0367569
UWB1289,DINACICLIB.OXALIPLATIN,150.5303967
UWB1289,MK-8776.OXALIPLATIN,202.3861763
UWB1289,OXALIPLATIN.SORAFENIB,108.5749618
UWB1289,ABT-888.PD325901,51.98191658
UWB1289,BEZ-235.PD325901,217.7209456
UWB1289,BORTEZOMIB.PD325901,235.1288443
UWB1289,DASATINIB.PD325901,323.5797024
UWB1289,DINACICLIB.PD325901,162.42842
UWB1289,MK-8669.PD325901,145.836147
UWB1289,MK-8776.PD325901,261.4341309
UWB1289,OXALIPLATIN.PD325901,132.7181962
UWB1289,PD325901.SN-38,189.8330725
UWB1289,PD325901.SORAFENIB,138.3075557
UWB1289,PD325901.TOPOTECAN,280.2129592
UWB1289,GELDANAMYCIN.PD325901,80.36768808
UWB1289,ABT-888.PACLITAXEL,151.2165008
UWB1289,AZD1775.PACLITAXEL,208.3425636
UWB1289,BEZ-235.PACLITAXEL,299.6771167
UWB1289,BORTEZOMIB.PACLITAXEL,311.1067198
UWB1289,DASATINIB.PACLITAXEL,381.0886318
UWB1289,DINACICLIB.PACLITAXEL,238.2075368
UWB1289,ERLOTINIB.PACLITAXEL,301.8827571
UWB1289,L778123.PACLITAXEL,167.6672363
UWB1289,LAPATINIB.PACLITAXEL,250.084605
UWB1289,MK-2206.PACLITAXEL,235.3655428
UWB1289,MK-4827.PACLITAXEL,229.0209254
UWB1289,MK-5108.PACLITAXEL,197.7980023
UWB1289,MK-8669.PACLITAXEL,253.2641941
UWB1289,MK-8776.PACLITAXEL,303.2122798
UWB1289,PACLITAXEL.PD325901,225.6442055
UWB1289,PACLITAXEL.SORAFENIB,163.4361177
UWB1289,PACLITAXEL.SUNITINIB,123.8890468
UWB1289,PACLITAXEL.TEMOZOLOMIDE,244.4439177
UWB1289,PACLITAXEL.ZOLINZA,210.3207483
UWB1289,GELDANAMYCIN.PACLITAXEL,209.8061488
UWB1289,DINACICLIB.SN-38,194.0304929
UWB1289,MK-8776.SN-38,240.3908956
UWB1289,SN-38.SORAFENIB,129.8888534
UWB1289,DINACICLIB.SORAFENIB,125.9625114
UWB1289,MK-8776.SORAFENIB,139.6089269
UWB1289,ABT-888.SUNITINIB,49.15577132
UWB1289,AZD1775.SUNITINIB,85.81343274
UWB1289,BEZ-235.SUNITINIB,118.1015443
UWB1289,BORTEZOMIB.SUNITINIB,124.2477389
UWB1289,DASATINIB.SUNITINIB,158.6095192
UWB1289,DINACICLIB.SUNITINIB,91.95893663
UWB1289,ERLOTINIB.SUNITINIB,119.0720292
UWB1289,LAPATINIB.SUNITINIB,91.21791061
UWB1289,MK-2206.SUNITINIB,83.51841485
UWB1289,MK-4827.SUNITINIB,86.67040258
UWB1289,MK-5108.SUNITINIB,74.86652423
UWB1289,MK-8669.SUNITINIB,92.92771393
UWB1289,MK-8776.SUNITINIB,126.9148133
UWB1289,OXALIPLATIN.SUNITINIB,77.02735318
UWB1289,PD325901.SUNITINIB,78.07524515
UWB1289,SN-38.SUNITINIB,101.6844786
UWB1289,SORAFENIB.SUNITINIB,67.9384542
UWB1289,SUNITINIB.TEMOZOLOMIDE,88.18466779
UWB1289,SUNITINIB.TOPOTECAN,133.8788259
UWB1289,GELDANAMYCIN.SUNITINIB,69.68836428
UWB1289,ABT-888.TEMOZOLOMIDE,75.84005962
UWB1289,AZD1775.TEMOZOLOMIDE,178.1163572
UWB1289,BEZ-235.TEMOZOLOMIDE,234.4991163
UWB1289,BORTEZOMIB.TEMOZOLOMIDE,250.1258857
UWB1289,DASATINIB.TEMOZOLOMIDE,332.4938549
